source,external_id,name,name_lang,name_en,synonyms,serving_amount,serving_unit,carbs_g,protein_g,fats_g,kcal,dataset_version
cofid,12-608,"Pudding, rice, homemade, with whole milk",en,,Recipe BR,100,g,18.9,4.2,6.5,145,cofid-2021
cofid,12-609,"Yogurt, soya, non-dairy alternative to yogurt, fruit, fortified",en,,3 samples BN,100,g,11,3.3,2,72,cofid-2021
cofid,12-814,"Eggs, duck, boiled and salted",en,,20 eggs from 7 different Chinese shops CA,100,g,0,14.6,15.5,198,cofid-2021
cofid,12-815,"Eggs, quail, whole, raw",en,,Analytical and literature sources CA,100,g,0,12.9,11.1,151,cofid-2021
cofid,12-816,"Eggs, turkey, whole, raw",en,,Literature sources CA,100,g,0,13.7,12.2,165,cofid-2021
cofid,12-904,"Yogurt, low fat, hazelnut",en,,"8 samples, 5 brands BNH",100,g,16,4.4,1.5,91,cofid-2021
cofid,12-905,"Yogurt, low fat, toffee",en,,"8 samples, 4 brands BNH",100,g,18,3.8,0.9,91,cofid-2021
cofid,12-920,"Eggs, duck, whole, raw",en,,Analytical and literature sources.  Ref.  Posati and Orr (1976) CA,100,g,0,14.3,11.8,163,cofid-2021
cofid,12-936,"Quiche, Lorraine, shortcrust pastry, retail",en,,"10 samples, 7 brands CD",100,g,19.7,9.1,17.6,269,cofid-2021
cofid,12-937,"Eggs, chicken, whole, raw",en,,"12 samples from 3 egg distribution centres, including enriched cage, barn, free-range and organic CA",100,g,0,12.6,9,131,cofid-2021
cofid,12-938,"Eggs, chicken, white, raw",en,,"12 samples from 3 egg distribution centres, including enriched cage, barn, free-range and organic CA",100,g,0,10.8,0,43,cofid-2021
cofid,12-939,"Eggs, chicken, yolk, raw",en,,"12 samples from 3 egg distribution centres, including enriched cage, barn, free-range and organic CA",100,g,0,16.4,31.3,347,cofid-2021
cofid,12-940,"Eggs, chicken, whole, boiled",en,,"12 samples from 3 egg distribution centres, including enriched cage, barn, free-range and organic CA",100,g,0,14.1,9.6,143,cofid-2021
cofid,12-941,"Eggs, chicken, white, boiled",en,,"12 samples from 3 egg distribution centres, including enriched cage, barn, free-range and organic CA",100,g,0,13,0,52,cofid-2021
cofid,12-942,"Eggs, chicken, yolk, boiled",en,,"12 samples from 3 egg distribution centres, including enriched cage, barn, free-range and organic CA",100,g,0,16.7,32.6,360,cofid-2021
cofid,12-943,"Eggs, chicken, whole, poached",en,,"12 samples from 3 egg distribution centres, including enriched cage, barn, free-range and organic CA",100,g,0,13.3,10.6,149,cofid-2021
cofid,12-944,"Eggs, chicken, whole, fried in sunflower oil",en,,"12 samples from 3 egg distribution centres, including enriched cage, barn, free-range and organic CA",100,g,0,14.7,15.7,200,cofid-2021
cofid,12-945,"Eggs, chicken, scrambled, with semi-skimmed milk",en,,Recipe CD,100,g,0.7,11,21.2,237,cofid-2021
cofid,12-946,"Omelette, plain, homemade",en,,Recipe CD,100,g,0,10.9,16.4,191,cofid-2021
cofid,12-947,"Omelette, cheese, homemade",en,,Recipe. Ref. Wiles et al. (1980) CD,100,g,0,15.9,22.7,268,cofid-2021
cofid,12-948,"Quiche, cheese and egg, homemade",en,,Recipe. Ref. Wiles et al. (1980) CD,100,g,14.6,12.5,22.3,305,cofid-2021
cofid,12-949,"Quiche, vegetable, retail",en,,"10 samples, including broccoli, tomato, spinach, roasted vegetables, asparagus and vegetable and cheese CD",100,g,21.2,8.1,19.7,289,cofid-2021
cofid,12-950,Egg fu yung,en,,Recipe CDE,100,g,2.5,10.2,19.3,229,cofid-2021
cofid,12-951,"Macaroon, homemade",en,,Recipe CDH,100,g,64,9.9,17.8,442,cofid-2021
cofid,12-952,"Quiche, Lorraine, homemade",en,,Recipe CD,100,g,16.8,15.3,26,358,cofid-2021
cofid,12-953,"Quiche, Lorraine, wholemeal pastry, homemade",en,,Recipe CD,100,g,18,15.8,24.9,354,cofid-2021
cofid,12-954,"Quiche, mushroom, homemade",en,,Recipe CD,100,g,15.5,9.9,20,278,cofid-2021
cofid,12-955,"Quiche, mushroom, wholemeal, homemade",en,,Recipe CD,100,g,16.6,10.5,18.1,267,cofid-2021
cofid,12-956,"Omelette, curried, homemade",en,,Recipe CDE,100,g,3.5,8.4,36,370,cofid-2021
cofid,12-957,"Omelette, Spanish, homemade",en,,Recipe CD,100,g,5.9,5.6,7.6,112,cofid-2021
cofid,12-958,"Souffle, cheese, homemade",en,,Recipe CD,100,g,10.8,11.6,16.8,237,cofid-2021
cofid,12-959,"Souffle, plain, homemade",en,,Recipe CD,100,g,10.5,7.7,11.9,177,cofid-2021
cofid,12-960,"Eggs, chicken, white, dried",en,,"Calculated from egg white, raw (12-938) and old code (17-414) CA",100,g,0,81.7,0,327,cofid-2021
cofid,12-961,"Eggs, chicken, whole, dried",en,,Calculated from whole raw egg (12-937) and old code (12-807) CA,100,g,0,48.6,34.7,507,cofid-2021
cofid,12-962,"Eggs, chicken, whole, fried, without fat",en,,Calculated from raw whole eggs (12-937) and old code (12-809) CA,100,g,0,16,11.4,167,cofid-2021
cofid,12-963,"Eggs, chicken, whole, scrambled, without milk",en,,Calculated from whole raw eggs (12-937) and old code (12-812) CA,100,g,0,14.6,10.4,152,cofid-2021
cofid,13-024,"Potato chips, crinkle cut, frozen, fried in corn oil",en,,"10 samples, 10 brands. Deep fried 3-6 minutes DAP",100,g,33.4,3.6,16.7,290,cofid-2021
cofid,13-025,"Potato chips, straight cut, frozen, fried in corn oil",en,,"10 samples, 10 brands. Deep fried 3-5 minutes DAP",100,g,36,4.1,13.5,273,cofid-2021
cofid,13-026,"Potato chips, fine cut, frozen, fried in corn oil",en,,"10 samples, 4 brands. Deep fried 1-4 minutes DAP",100,g,41.2,4.5,21.3,364,cofid-2021
cofid,13-027,"Potato chips, thick cut, frozen, fried in corn oil",en,,"10 samples, 5 brands. Deep fried 3-7 minutes DAP",100,g,34,3.6,10.2,234,cofid-2021
cofid,13-038,"Potato croquettes, fried in blended oil",en,,"10 samples, 5 brands.  Shallow fried 5-7 minutes DAR",100,g,21.6,3.7,13.1,214,cofid-2021
cofid,13-041,"Beans, aduki, whole, dried, raw",en,,"6 samples, whole beans DB",100,g,50.1,19.9,0.5,272,cofid-2021
cofid,13-042,"Beans, aduki, whole, dried, boiled in unsalted water",en,,Analysis and calculation from dried DB,100,g,22.5,9.3,0.2,123,cofid-2021
cofid,13-049,"Beans, balor, ends trimmed, raw",en,,5 samples DB,100,g,3,2.7,0.1,23,cofid-2021
cofid,13-056,"Black gram, urad gram, whole, dried, raw",en,,Literature sources DB,100,g,40.8,24.9,1.4,275,cofid-2021
cofid,13-057,"Black gram, urad gram, whole, dried, boiled in unsalted water",en,,Soaked and boiled DB,100,g,13.6,7.8,0.4,89,cofid-2021
cofid,13-058,"Black gram, chilki urad dahl, split, dried, raw",en,,Partial seed coat. Literature sources DB,100,g,42.5,26,1.4,287,cofid-2021
cofid,13-059,"Black gram, chilki urad dahl, dried, split, boiled in unsalted water",en,,Soaked and boiled DB,100,g,13.6,8,0.4,90,cofid-2021
cofid,13-060,"Black gram, duhli urad dahl, split, dried, raw",en,,No seed coat. Literature sources DB,100,g,44,27.2,1.4,298,cofid-2021
cofid,13-061,"Black gram, duhli urad dahl, split, dried, boiled in unsalted water",en,,Soaked and boiled DB,100,g,15.1,8.1,0.4,96,cofid-2021
cofid,13-062,"Beans, blackeye, whole, dried, raw",en,,Analysis and literature sources DB,100,g,54.1,23.5,1.6,311,cofid-2021
cofid,13-063,"Beans, blackeye, whole, dried, boiled in unsalted water",en,,Soaked and boiled DB,100,g,19.9,8.8,0.7,116,cofid-2021
cofid,13-064,"Beans, broad, whole, raw",en,,Without pods DB,100,g,7.2,5.7,1,59,cofid-2021
cofid,13-067,"Beans, broad, dried, raw",en,,Literature sources DB,100,g,32.5,26.1,2.1,245,cofid-2021
cofid,13-070,"Beans, butter, dried, raw",en,,Analysis and literature sources DB,100,g,52.9,19.1,1.7,290,cofid-2021
cofid,13-074,"Beans, chick peas, Kabuli, whole, dried, raw",en,,Analytical and literature sources. DB,100,g,49.6,21.3,5.4,320,cofid-2021
cofid,13-076,"Beans, chick peas, Kabuli, split, dried, raw",en,,No seed coat. Literature sources DB,100,g,49.6,22.7,5.4,325,cofid-2021
cofid,13-077,"Beans, chick peas, Kabuli, split, dried, boiled in unsalted water",en,,Soaked and boiled DB,100,g,17.4,7.7,2,114,cofid-2021
cofid,13-080,"Beans, cluster, raw",en,,5 samples. Ends trimmed DB,100,g,3,2.6,0.1,23,cofid-2021
cofid,13-086,"Beans, haricot, whole, dried, raw",en,,Whole beans DB,100,g,49.7,21.4,1.6,286,cofid-2021
cofid,13-087,"Beans, haricot, whole, dried, boiled in unsalted water",en,,"Soaked 24 hours, boiled 2 hours DB",100,g,17.2,6.6,0.5,95,cofid-2021
cofid,13-089,"Lentils, green and brown, whole, dried, raw",en,,"10 samples, 6 brands. Continental type DB",100,g,48.8,24.3,1.9,297,cofid-2021
cofid,13-096,"Beans, mung, whole, dried, raw",en,,Literature sources DB,100,g,46.3,23.9,1.1,279,cofid-2021
cofid,13-098,"Beans, mung, dahl, dried, raw",en,,"Split beans, no seed coat. Literature sources DB",100,g,46.3,26.8,1.1,291,cofid-2021
cofid,13-099,"Beans, mung, dahl, dried, boiled in unsalted water",en,,"Split beans, no seed coat, soaked and boiled. Literature sources DB",100,g,15.3,7.8,0.4,92,cofid-2021
cofid,13-100,"Beans, papri, raw",en,,Ends trimmed; 5 samples DB,100,g,4.2,5.4,0.3,40,cofid-2021
cofid,13-102,"Beans, pigeon peas, whole, dried, raw",en,,Literature sources DB,100,g,58.6,20,1.9,317,cofid-2021
cofid,13-103,"Beans, pigeon peas, whole, dried, boiled in unsalted water",en,,Literature sources DB,100,g,21.2,8.5,0.5,117,cofid-2021
cofid,13-104,"Beans, pigeon peas, dahl, dried, raw",en,,"Split peas, no seed coat. Literature sources DB",100,g,58.6,21.8,1.9,324,cofid-2021
cofid,13-105,"Beans, pigeon peas, dahl, dried, boiled in unsalted water",en,,"Soaked and boiled. Split peas, no seed coat. Literature sources DB",100,g,21.2,8.7,0.5,118,cofid-2021
cofid,13-106,"Beans, pinto, dried, raw",en,,Whole beans. Literature sources DB,100,g,57.1,21.1,1.6,327,cofid-2021
cofid,13-107,"Beans, pinto, dried, boiled in unsalted water",en,,Whole beans. Literature sources DB,100,g,23.9,8.9,0.7,137,cofid-2021
cofid,13-108,"Beans, pinto, re-fried beans",en,,Literature sources DB,100,g,15.3,6.2,1.1,107,cofid-2021
cofid,13-109,"Beans, red kidney, dried, raw",en,,Whole beans. Analytical and literature sources DB,100,g,44.1,22.1,1.4,266,cofid-2021
cofid,13-112,"Beans, runner, raw",en,,Ends and sides trimmed DB,100,g,3.2,1.6,0.4,22,cofid-2021
cofid,13-115,"Beans, soya, dried, raw",en,,Whole beans. Analysis and literature sources DB,100,g,15.8,35.9,18.6,370,cofid-2021
cofid,13-116,"Beans, soya, dried, boiled in unsalted water",en,,Whole beans. Analysis and literature sources DB,100,g,5.1,14,7.3,141,cofid-2021
cofid,13-117,"Beans, sword, raw",en,,Literature sources DB,100,g,7.2,2.5,0.3,41,cofid-2021
cofid,13-118,Tempeh,en,,Fermented soya bean cake. Literature sources DB,100,g,6.4,20.7,6.4,166,cofid-2021
cofid,13-122,"Peas, mange-tout, raw",en,,"Whole pods, ends trimmed; 10 samples DF",100,g,4.2,3.6,0.2,32,cofid-2021
cofid,13-130,"Peas, dried, raw",en,,Whole peas DF,100,g,52,21.6,2.4,303,cofid-2021
cofid,13-131,"Peas, dried, boiled in unsalted water",en,,"Whole peas; soaked 24 hours, boiled 2 hours DF",100,g,19.9,6.9,0.8,109,cofid-2021
cofid,13-141,"Peas, split, dried, raw",en,,No seed coat DF,100,g,58.2,22.1,2.4,328,cofid-2021
cofid,13-142,"Peas, split, dried, boiled in unsalted water",en,,"No seed coat; soaked 24 hours, boiled 2 hours DF",100,g,22.7,8.3,0.9,126,cofid-2021
cofid,13-143,"Peas, sugar-snap, raw",en,,"Whole pods, ends trimmed; 4 samples DF",100,g,5,3.4,0.2,34,cofid-2021
cofid,13-145,"Ackee, canned, drained",en,,8 cans DG,100,g,0.8,2.9,15.2,151,cofid-2021
cofid,13-146,"Agar, dried",en,,Literature sources DG,100,g,0,1.3,1.2,16,cofid-2021
cofid,13-147,"Agar, dried, soaked and drained",en,,Literature sources DG,100,g,0,0.2,0.1,2,cofid-2021
cofid,13-148,"Alfalfa sprouts, raw",en,,Analytical and literature sources DG,100,g,0.4,4,0.7,24,cofid-2021
cofid,13-149,"Amaranth leaves, raw",en,,Literature sources DG,100,g,0.3,3.5,0.3,18,cofid-2021
cofid,13-150,"Amaranth leaves, boiled in unsalted water",en,,Calculation from raw DG,100,g,0.3,3,0.3,16,cofid-2021
cofid,13-151,"Arrowhead, raw",en,,Literature sources DG,100,g,21.5,5,0.3,107,cofid-2021
cofid,13-152,"Arrowhead, boiled in unsalted water",en,,Calculated from raw DG,100,g,17.8,4.2,0.3,91,cofid-2021
cofid,13-153,"Artichoke, globe, raw",en,,Literature sources DG,100,g,2.7,2.8,0.2,18,cofid-2021
cofid,13-154,"Artichoke, globe, boiled, weighed as served",en,,Calculated from boiled in unsalted water DG,100,g,1.2,1.2,0.1,8,cofid-2021
cofid,13-155,"Artichoke, globe, base of leaves and heart, boiled in unsalted water",en,,Base of leaves and heart; boiled 35 minutes DG,100,g,2.7,2.9,0.2,18,cofid-2021
cofid,13-156,"Artichoke, Jerusalem, boiled in unsalted water, flesh only",en,,Boiled 20 minutes DG,100,g,10.6,1.6,0.1,41,cofid-2021
cofid,13-157,"Asparagus, raw",en,,Tough base of stems removed DG,100,g,2,2.9,0.6,25,cofid-2021
cofid,13-161,"Aubergine, raw",en,,Ends trimmed DG,100,g,2.2,0.9,0.4,15,cofid-2021
cofid,13-162,"Aubergine, fried in corn oil",en,,Sliced; shallow fried 10 minutes DG,100,g,2.8,1.2,31.9,302,cofid-2021
cofid,13-164,"Beetroot, raw",en,,"Top and root trimmed, peeled DG",100,g,7.6,1.7,0.1,36,cofid-2021
cofid,13-166,"Beetroot, pickled, drained",en,,"10 samples, 5 brands. Whole and sliced DG",100,g,5.6,1.2,0.2,28,cofid-2021
cofid,13-167,"Breadfruit, raw",en,,Literature sources DG,100,g,23.1,1.3,0.3,95,cofid-2021
cofid,13-168,"Breadfruit, boiled in unsalted water",en,,Literature sources DG,100,g,29,1.6,0.4,119,cofid-2021
cofid,13-174,"Broccoli, purple sprouting, raw",en,,Tough stems and coarse leaves removed DG,100,g,2.6,3.9,1.1,35,cofid-2021
cofid,13-176,"Broccoli, purple sprouting, boiled in unsalted water",en,,Based on boiled in salted water DG,100,g,1.3,2.1,0.6,19,cofid-2021
cofid,13-177,"Brussels sprouts, raw",en,,"Base trimmed, outer leaves removed DG",100,g,4.1,3.5,1.4,42,cofid-2021
cofid,13-187,"Cabbage, Chinese, raw",en,,"Base trimmed, outer leaves removed DG",100,g,1.4,1,0.2,12,cofid-2021
cofid,13-190,"Cabbage, red, raw",en,,Outer leaves and stem removed DG,100,g,3.7,1.1,0.3,21,cofid-2021
cofid,13-208,"Cassava, raw",en,,Literature sources DG,100,g,36.8,0.6,0.2,142,cofid-2021
cofid,13-209,"Cassava, baked",en,,Literature sources and calculation from raw DG,100,g,40.1,0.7,0.2,155,cofid-2021
cofid,13-210,"Cassava, boiled in unsalted water",en,,Literature sources and calculation from raw DG,100,g,33.5,0.5,0.2,130,cofid-2021
cofid,13-211,"Cassava, steamed",en,,Literature sources and calculation from raw DG,100,g,36.8,0.6,0.2,142,cofid-2021
cofid,13-212,"Cassava, frozen, raw",en,,5 samples (Proscana) DG,100,g,36.3,0.6,0.2,140,cofid-2021
cofid,13-219,"Celeriac, raw",en,,"Top and root trimmed, peeled DG",100,g,2.3,1.2,0.4,18,cofid-2021
cofid,13-223,"Chard, Swiss, raw",en,,Literature sources DG,100,g,2.9,1.8,0.2,19,cofid-2021
cofid,13-224,"Chard, Swiss, boiled in unsalted water",en,,Literature sources DG,100,g,3.2,1.9,0.1,20,cofid-2021
cofid,13-225,"Chicory, pale variety, raw",en,,Cichorium intybus.Stem and inner leaves DG,100,g,2.8,0.5,0.6,11,cofid-2021
cofid,13-227,"Cho cho, raw",en,,"Also known as chayote, belongs to the gourd family Cucurbitaceae. Literature sources DG",100,g,3.7,0.7,0.1,17,cofid-2021
cofid,13-228,"Cho cho, boiled in unsalted water",en,,"Also known as chayote, belongs to the gourd family Cucurbitaceae. Analytical and literature sources DG",100,g,2.9,0.5,0.1,14,cofid-2021
cofid,13-229,"Cole leaves, dried, boiled in unsalted water",en,,10 samples; boiled 2 hours DG,100,g,1.2,1.7,0.8,19,cofid-2021
cofid,13-232,"Courgette, fried in corn oil",en,,"Ends trimmed, sliced and shallow fried 5 minutes DG",100,g,2.6,2.6,4.8,63,cofid-2021
cofid,13-234,"Curly kale, raw",en,,Main ribs and stalks removed DG,100,g,1.4,3.4,1.6,33,cofid-2021
cofid,13-236,"Drumstick leaves, raw",en,,Literature sources DG,100,g,9.2,7.4,1.5,72,cofid-2021
cofid,13-237,"Drumstick leaves, boiled in unsalted water",en,,Literature sources DG,100,g,11.2,6.6,1,70,cofid-2021
cofid,13-238,"Drumstick pods, raw",en,,Literature sources DG,100,g,7.2,2.1,0.2,37,cofid-2021
cofid,13-239,"Drumstick pods, boiled in unsalted water",en,,Literature sources DG,100,g,6.1,2.1,0.2,36,cofid-2021
cofid,13-240,"Endive, raw",en,,"Cichorium endivia, leaves only DG",100,g,1,1.8,0.2,13,cofid-2021
cofid,13-241,"Fennel, Florence, raw",en,,Inner leaves and bulb only DG,100,g,1.8,0.9,0.2,12,cofid-2021
cofid,13-243,"Fenugreek leaves, raw",en,,Literature sources DG,100,g,4.8,4.6,0.2,35,cofid-2021
cofid,13-244,"Garlic, raw",en,,Peeled cloves DG,100,g,16.3,7.9,0.6,98,cofid-2021
cofid,13-245,"Gherkins, raw",en,,5 samples. Ends trimmed DG,100,g,1.8,1,0.1,12,cofid-2021
cofid,13-246,"Gherkins, pickled, drained",en,,"10 samples, 5 brands DG",100,g,2.6,0.9,0.1,14,cofid-2021
cofid,13-248,"Gourd, ash, raw",en,,Literature sources DG,100,g,2.3,0.5,0.1,12,cofid-2021
cofid,13-249,"Gourd, bottle, raw",en,,Literature sources DG,100,g,2.7,0.4,0.1,13,cofid-2021
cofid,13-250,"Gourd, kantola, raw",en,,"3 samples. Ends trimmed, seeds removed DG",100,g,3,1.9,1,28,cofid-2021
cofid,13-252,"Gourd, karela, raw",en,,5 samples. Ends trimmed DG,100,g,0.8,1.6,0.2,11,cofid-2021
cofid,13-254,"Gourd, ridge, raw",en,,5 samples. Tough skin removed DG,100,g,3.3,0.8,0.1,17,cofid-2021
cofid,13-255,"Gourd, snake, raw",en,,Literature sources DG,100,g,4.1,0.5,0.3,21,cofid-2021
cofid,13-256,"Gourd, tinda, raw",en,,Literature sources DG,100,g,3.6,1.4,0.2,21,cofid-2021
cofid,13-258,"Horseradish, raw",en,,Flesh of root DG,100,g,11,4.5,0.3,62,cofid-2021
cofid,13-259,"Jackfruit, raw",en,,Literature sources DG,100,g,21.4,1.3,0.3,88,cofid-2021
cofid,13-261,"Kohl rabi, raw",en,,Peeled thickly DG,100,g,3.7,1.6,0.2,23,cofid-2021
cofid,13-271,"Lotus tubers, raw",en,,Literature sources DG,100,g,11,2.1,0.1,51,cofid-2021
cofid,13-273,"Mango, unripe, green flesh, raw",en,,Literature sources. DG,100,g,11.2,0.5,0.2,46,cofid-2021
cofid,13-274,"Marrow, raw",en,,"Flesh only, seeds removed DG",100,g,2.2,0.5,0.2,12,cofid-2021
cofid,13-276,"Marrow, boiled in unsalted water",en,,Based on boiled in salted water DG,100,g,1.6,0.4,0.2,9,cofid-2021
cofid,13-277,"Marrow, parwal, raw",en,,5 samples. Ends trimmed DG,100,g,2.1,1.6,0,14,cofid-2021
cofid,13-279,"Matoki, raw",en,,5 samples. Flesh only DG,100,g,22.3,1.2,0.2,90,cofid-2021
cofid,13-288,"Mushrooms, Chinese, dried, raw",en,,Literature sources DG,100,g,59.9,10,1.8,284,cofid-2021
cofid,13-289,"Mushrooms, Jew's ear, tender, dried, raw",en,,Literature sources; DG,100,g,62.4,6.9,1,279,cofid-2021
cofid,13-290,"Mushrooms, Jew's ear, tender, dried, soaked, raw",en,,Literature sources; DG,100,g,5.7,0.7,0.7,29,cofid-2021
cofid,13-291,"Mushrooms, Jew's ear, tough, dried, raw",en,,Literature sources: DG,100,g,68.7,4.8,2,325,cofid-2021
cofid,13-292,"Mushrooms, Jew's ear, tough, dried, soaked, raw",en,,Literature sources: DG,100,g,15.1,1.1,0.2,76,cofid-2021
cofid,13-293,"Mushrooms, oyster, raw",en,,Literature sources DG,100,g,0,1.6,0.2,8,cofid-2021
cofid,13-294,"Mushrooms, shiitake, dried, raw",en,,Literature sources: DG,100,g,63.9,9.6,1,296,cofid-2021
cofid,13-295,"Mushrooms, shiitake, cooked",en,,Literature sources: DG,100,g,12.3,1.6,0.2,55,cofid-2021
cofid,13-297,"Mustard and cress, raw",en,,Leaves and cut stems DG,100,g,0.4,1.6,0.6,13,cofid-2021
cofid,13-298,"Mustard leaves, raw",en,,Literature sources; DG,100,g,3.6,2.5,0.3,27,cofid-2021
cofid,13-299,"Mustard leaves, boiled in unsalted water",en,,Literature sources DG,100,g,1.9,2,0.2,17,cofid-2021
cofid,13-300,"Okra, raw",en,,Analysis and literature sources. Ends trimmed DG,100,g,3,2.8,1,31,cofid-2021
cofid,13-302,"Okra, stir-fried in corn oil",en,,"Analysis and literature sources. Ends trimmed, sliced and fried 5 minutes DG",100,g,4.4,4.3,26.1,269,cofid-2021
cofid,13-309,"Onions, pickled, drained",en,,"10 samples, 7 brands DG",100,g,4.9,0.9,0.2,24,cofid-2021
cofid,13-311,"Papaya, unripe, green flesh, raw",en,,Literature sources DG,100,g,5.5,0.9,0.1,27,cofid-2021
cofid,13-312,"Parsnip, raw",en,,Ends trimmed and peeled DG,100,g,12.5,1.8,1.1,64,cofid-2021
cofid,13-315,"Patra leaves, raw",en,,3 samples DG,100,g,2.6,4,1.5,39,cofid-2021
cofid,13-316,"Peppers, capsicum, chilli, green, raw",en,,Literature sources; DG,100,g,0.7,2.9,0.6,20,cofid-2021
cofid,13-317,"Peppers, capsicum, chilli, red, raw",en,,Literature sources DG,100,g,4.2,1.8,0.3,26,cofid-2021
cofid,13-318,"Peppers, capsicum, green, raw",en,,Stalk and seeds removed DG,100,g,2.6,0.8,0.3,15,cofid-2021
cofid,13-323,"Plantain, green flesh, raw",en,,Literature sources. DG,100,g,29.4,1.1,0.3,117,cofid-2021
cofid,13-324,"Plantain, boiled in unsalted water, flesh only",en,,10 samples. Flesh only; boiled 30 minutes. And literature sources DG,100,g,28.5,0.8,0.2,112,cofid-2021
